arm,run,nom_rank,ident,modality,confidence,reason,gene
masked,64,7,CX749,inhibit,medium,Approved-drug enzyme with high selectivity (0.88) and full tractability offering a repurposable small-molecule entry despite modest dependency.,EGLN1
masked,64,8,CX496,inhibit,medium,"Fully tractable enzyme with strong selectivity, tumor specificity and an excellent window (0.94), attractive if the low dependency reflects context-specificity rather than dispensability.",AMY2A
masked,64,9,CX318,inhibit,medium,"High dependency (0.90) with a solid window and decent tractability (0.80), a strong essentiality-driven candidate pending MoA definition.",VRK1
masked,64,10,CX177,inhibit,low,"Fully tractable enzyme with good selectivity and tumor specificity, though the very poor window (0.15) is a serious liability to resolve early.",CDC25B
masked,64,11,CX426,inhibit,low,"Very high dependency (0.93) with PTEN synthetic-lethality relevant to GBM, but low tractability (0.25) tempers near-term druggability.",FERMT2
masked,64,12,CX257,inhibit,low,"Has chemistry and strong selectivity (0.83) with good tumor enrichment, worth pursuing if dependency (0.21) can be raised in relevant GBM subsets.",TEAD1
masked,64,13,CX786,inhibit,low,"Well-rounded profile with high tumor specificity and enrichment and moderate tractability, a reasonable inhibitor candidate pending MoA.",ELAVL1
masked,64,14,CX591,inhibit,low,"Has chemistry with decent tractability (0.80) and good tumor specificity, a tractable enzyme lead if the common-essential flag can be de-risked.",VHL
masked,64,15,CX648,inhibit,low,"Strong SL (0.62) against RB1 with high selectivity and good tumor specificity, promising biology though zero tractability requires new chemistry.",E2F3
masked,65,1,CX759,inhibit,high,"Approved-drug kinase with perfect tumor-specificity and tractability, high selectivity vs pan-essential, and a solid therapeutic window — a directly drug-ready inhibition target.",PDGFRA
masked,65,2,CX883,inhibit,high,"Approved-drug kinase with near-top selectivity (0.97), perfect tractability, and good tumor specificity/window, making it a low-risk actionable inhibition candidate.",MET
masked,65,3,CX793,inhibit,high,"Highly tractable, high-dependency MTAP-deletion synthetic-lethal target (the PRMT5/MAT2A axis is a validated GBM-relevant vulnerability), though narrow window warrants care.",JUN
masked,65,4,CX657,inhibit,medium,"Kinase with existing chemistry, perfect tractability, top tumor enrichment and good window, offering a clear RB1-context inhibition path despite modest selectivity.",CDK2
masked,65,5,CX254,inhibit,medium,"Strong all-around profile (good dependency, selectivity, high SL with CDKN2B/NF1, tumor enrichment) with decent tractability, a promising novel synthetic-lethal target.",ITGB5
masked,65,6,CX749,inhibit,medium,"Approved-drug enzyme with high selectivity and perfect tractability; a repurposable, chemically mature inhibition candidate for GBM.",EGLN1
masked,65,7,CX496,inhibit,medium,"Highly tractable enzyme with good selectivity, strong tumor specificity and an excellent therapeutic window, offering a clean small-molecule inhibition opportunity despite lower dependency.",AMY2A
masked,65,8,CX177,inhibit,medium,"Tractable druggable enzyme with good selectivity and tumor specificity, worth pursuing as an inhibitor if the very narrow window can be mitigated.",CDC25B
masked,65,9,CX318,unknown,medium,"High-dependency novel target with reasonable tractability and window; a genuine vulnerability, though inhibitor mechanism must be established.",VRK1
masked,65,10,CX243,inhibit,low,Approved-drug kinase with excellent selectivity and tumor specificity; potentially actionable but the CNS-safety flag and poor window temper confidence.,FGFR1
masked,65,11,CX257,inhibit,low,"Existing chemistry plus good selectivity and tractability make it a plausible novel inhibition candidate, though low dependency limits expected efficacy.",TEAD1
masked,65,12,CX591,inhibit,low,Chemically tractable enzyme with good tumor specificity and window; a modest but developable inhibition candidate if the common-essential flag proves manageable.,VHL
masked,65,13,CX985,inhibit,low,"Tractable kinase with existing chemistry in a PTEN-loss synthetic-lethal context, though weak selectivity and common-essential status require careful window validation.",CDK7
masked,65,14,CX852,inhibit,low,Highly tractable enzyme with excellent tumor specificity; a possible inhibition target if the common-essential/near-zero-selectivity liability can be overcome.,GGPS1
masked,65,15,CX562,inhibit,low,"Novel enzyme with strong tumor enrichment and window and moderate tractability, a reasonable inhibition prospect pending confirmation of a druggable pocket.",BRCA1
masked,66,1,CX759,inhibit,high,"Approved-drug kinase with top-tier selectivity (0.93), perfect tumor specificity (1.00) and full tractability, offering the most immediately actionable inhibitor.",PDGFRA
masked,66,2,CX883,inhibit,high,"Approved-drug kinase with near-perfect selectivity (0.97), full tractability and a reasonable therapeutic window, making it a clean directly-inhibitable target.",MET
masked,66,3,CX254,inhibit,medium,"Strong all-round profile (good dependency, selectivity, high enrichment) with real synthetic-lethality against CDKN2B/NF1 lesions common in GBM.",ITGB5
masked,66,4,CX793,inhibit,medium,"High dependency, full tractability and MTAP-deletion synthetic-lethality (a well-validated GBM-relevant vulnerability), though the poor window (0.27) needs watching.",JUN
masked,66,5,CX415,unknown,medium,"Best synthetic-lethality score in the list (0.72) with strong selectivity, specificity, enrichment and window against CDKN2A/B-null tumors.",C3orf38
masked,66,6,CX947,unknown,medium,"Excellent tumor specificity (0.87), enrichment (0.99) and window (0.96) with CDKN2A/B synthetic-lethality, an attractive vulnerability if chemistry can be developed.",KIF18B
masked,66,7,CX648,unknown,medium,High selectivity (0.87) plus RB1 synthetic-lethality and good specificity give a clean genotype-selective GBM rationale.,E2F3
masked,66,8,CX875,unknown,medium,"MTAP-deletion synthetic-lethality with good selectivity, enrichment and window represents a second shot at a strongly validated GBM co-deletion vulnerability.",RPL26L1
masked,66,9,CX749,inhibit,medium,"Approved-drug enzyme with high selectivity (0.88) and full tractability, providing a repurposing-ready inhibitor despite modest dependency.",EGLN1
masked,66,10,CX496,inhibit,low,"Fully tractable enzyme with good selectivity, specificity and an excellent window (0.94); low dependency/enrichment tempers enthusiasm but druggability is exceptional.",AMY2A
masked,66,11,CX318,inhibit,medium,"High dependency (0.90) with good tractability (0.80) and a decent window, a solid enzyme/target candidate even without a defined synthetic-lethal context.",VRK1
masked,66,12,CX786,inhibit,low,"Balanced selectivity, high specificity and enrichment with moderate tractability make it a reasonable novel inhibition candidate.",ELAVL1
masked,66,13,CX167,unknown,low,"PDGFRA-amplification synthetic-lethality (a defining GBM subtype driver) with good selectivity, specificity and enrichment.",SLC35B2
masked,66,14,CX199,unknown,low,"Strong CDKN2A/B synthetic-lethality (SL 0.66), high specificity and enrichment; selectivity of 0.01 and common-essential flag are real risks to test early.",WDR77
masked,66,15,CX257,inhibit,low,"Good selectivity (0.83), tractable chemistry and healthy enrichment; low dependency (0.21) is the main liability but druggability supports exploration.",TEAD1
masked,67,1,CX759,inhibit,high,"Approved-drug kinase with perfect tractability (1.00), perfect tumor specificity (1.00), high selectivity (0.93) and a reasonable window, making it a directly actionable inhibitor.",PDGFRA
masked,67,2,CX883,inhibit,high,"Approved-drug kinase with near-perfect selectivity (0.97), perfect tractability, good tumor specificity/enrichment and a workable window — a clean inhibitor candidate.",MET
masked,67,3,CX793,inhibit,high,"Highly druggable (tract 1.00) MTAP-deletion synthetic-lethal target (likely PRMT5/MAT2A axis) with strong dependency and selectivity, exploiting a common GBM lesion.",JUN
masked,67,4,CX254,inhibit,medium,"Strong dependency, good selectivity and the highest-value SL profile (CDKN2B+NF1) with a decent tract score, though MoA must be developed.",ITGB5
masked,67,5,CX965,inhibit,medium,"Top composite with outstanding tumor enrichment (0.99) and safety window (0.95) plus CDKN2A/B synthetic lethality, but requires new inhibitor chemistry.",KIF2C
masked,67,6,CX749,inhibit,medium,Approved-drug enzyme with high selectivity (0.88) and perfect tractability offering a repurposing-ready starting point despite modest dependency.,EGLN1
masked,67,7,CX657,inhibit,medium,"Highly tractable (1.00) kinase with strong dependency, RB1 synthetic lethality and excellent tumor enrichment plus a good window, offsetting weak selectivity.",CDK2
masked,67,8,CX318,inhibit,medium,"Novel target with very high dependency (0.90), reasonable tractability (0.80) and a solid window — a druggable dependency worth MoA development.",VRK1
masked,67,9,CX177,inhibit,medium,Highly tractable enzyme with good selectivity and tumor specificity; the enzyme class makes inhibitor development realistic despite a narrow window to watch.,CDC25B
masked,67,10,CX426,inhibit,medium,"Very high dependency (0.93) PTEN-synthetic-lethal target relevant to a common GBM lesion, worth pursuing if tractability can be improved.",FERMT2
masked,67,11,CX243,inhibit,medium,"Approved-drug kinase with excellent selectivity, tractability and tumor specificity, but the poor window and CNS-safety flag temper enthusiasm.",FGFR1
masked,67,12,CX496,inhibit,low,"Highly tractable enzyme with good selectivity, tumor specificity and an excellent safety window; low dependency and zero tumor enrichment are the main risks.",AMY2A
masked,67,13,CX562,inhibit,low,"Enzyme with existing chemistry, strong tumor enrichment (0.96) and an excellent window (0.90), offering a tractable inhibitor avenue if dependency holds.",BRCA1
masked,67,14,CX786,inhibit,low,"Novel target with good selectivity, tumor specificity and strong enrichment (0.93); a balanced profile worth early triage despite needing MoA.",ELAVL1
masked,67,15,CX870,inhibit,low,"High dependency (0.89) PTEN-synthetic-lethal candidate with decent selectivity, though zero tractability makes it a longer-term nomination.",RPP25L
masked,68,1,CX759,inhibit,high,"Approved-drug kinase with perfect tumor-specificity, perfect tractability, strong selectivity vs pan-essential, and a good window — an immediately actionable inhibitor.",PDGFRA
masked,68,2,CX883,inhibit,high,"Approved-drug kinase with near-perfect selectivity, perfect tractability, good tumor specificity and enrichment, and no safety flags.",MET
masked,68,3,CX415,inhibit,high,"Best-in-list synthetic-lethality (SL=0.72) against CDKN2A/B loss with high dependency, selectivity, specificity, enrichment, and window — biology is excellent even though tract=0 will need chemistry investment.",C3orf38
masked,68,4,CX254,inhibit,high,"Novel candidate with strong SL against CDKN2B/NF1 lesions, high dependency and enrichment, decent selectivity/tractability — a well-rounded precision target.",ITGB5
masked,68,5,CX793,inhibit,high,"MTAP-deletion synthetic-lethal (a validated GBM-relevant vulnerability) with high dependency, good selectivity, and perfect tractability; low window is the main caveat.",JUN
masked,68,6,CX965,unknown,medium,"Top composite driven by outstanding tumor enrichment (0.99) and window (0.95) plus CDKN2A/B synthetic-lethality, though the no-inhibitor-MoA flag means MoA must be established.",KIF2C
masked,68,7,CX947,inhibit,medium,"Excellent window (0.96), high tumor specificity and enrichment, and CDKN2A/B synthetic-lethality make it a strong precision target once chemistry is developed.",KIF18B
masked,68,8,CX648,inhibit,medium,"Strong RB1-loss synthetic-lethality with high selectivity, good specificity/window, and clean profile; requires new chemistry (tract=0).",E2F3
masked,68,9,CX199,inhibit,medium,"High SL against CDKN2A/B with excellent tumor specificity and enrichment, but selectivity is near zero (common-essential risk) so it lands mid-tier.",WDR77
masked,68,10,CX749,inhibit,medium,Approved-drug enzyme with high selectivity and perfect tractability; modest dependency and no synthetic-lethality anchor limit confidence but it is readily actionable.,EGLN1
masked,68,11,CX318,inhibit,medium,"High dependency (0.90) with reasonable selectivity, window, and tractability and no safety flags — a solid generalist target despite lacking an SL anchor.",VRK1
masked,68,12,CX786,inhibit,medium,"Balanced novel target with good tumor specificity, high enrichment, and strong selectivity; moderate everything else makes it a reasonable second-tier pick.",ELAVL1
masked,68,13,CX177,inhibit,low,Druggable enzyme (tract=1.0) with good tumor specificity and selectivity; very low window (0.15) is the key risk to resolve.,CDC25B
masked,68,14,CX694,inhibit,low,"Excellent tumor specificity (0.91), enrichment (0.96), and window (0.89) with good selectivity; needs new chemistry but the therapeutic profile is attractive.",DSCC1
masked,68,15,CX875,inhibit,low,MTAP-deletion synthetic-lethal with good enrichment and window and decent selectivity — biologically appealing precision angle despite modest dependency.,RPL26L1
masked,69,1,CX759,inhibit,high,"Approved-drug kinase with perfect tractability (1.00) and tumor specificity (1.00), strong selectivity (0.93) and a decent therapeutic window (0.63), making it an immediately actionable, well-characterized inhibitor target.",PDGFRA
masked,69,2,CX883,inhibit,high,"Approved-drug kinase with near-perfect selectivity (0.97) and perfect tractability, good tumor enrichment and window — a clean, druggable, low-risk inhibition candidate.",MET
masked,69,3,CX793,inhibit,high,"MTAP-deletion synthetic-lethal partner (a validated GBM vulnerability, e.g. PRMT5/MAT2A axis) with high dependency (0.77), full tractability and existing chemistry, despite a tight window that needs watching.",JUN
masked,69,4,CX657,inhibit,medium,"RB1 synthetic-lethal kinase with existing chemistry, full tractability, top tumor enrichment (0.99) and a solid window (0.79); low selectivity is the main caveat but druggability is excellent.",CDK2
masked,69,5,CX749,inhibit,medium,"Approved-drug enzyme with high selectivity (0.88), full tractability and reasonable balance across categories — a repurposable, low-risk starting point.",EGLN1
masked,69,6,CX318,inhibit,medium,High dependency (0.90) and good selectivity/window with medium tractability; a promising novel target though it will require de-novo inhibitor development.,VRK1
masked,69,7,CX254,inhibit,medium,"Strong across-the-board novel candidate (dep 0.71, SL with CDKN2B/NF1, tumor enrichment 0.89, tract 0.80) — attractive but needs a new inhibitor MoA established.",ITGB5
masked,69,8,CX177,inhibit,medium,"Enzyme with existing chemistry, full tractability, good tumor specificity and selectivity; a tractable novel target, though the very low window (0.15) tempers enthusiasm.",CDC25B
masked,69,9,CX496,inhibit,medium,"Highly tractable enzyme with existing chemistry, excellent window (0.94) and good selectivity/specificity — druggable and safe-looking, but low dependency (0.34) limits confidence.",AMY2A
masked,69,10,CX562,inhibit,medium,"Enzyme with strong tumor enrichment (0.96) and window (0.90), good specificity; a solid safety/enrichment profile though tractability is only moderate.",BRCA1
masked,69,11,CX786,inhibit,low,"Well-balanced novel target with good selectivity, tumor specificity and enrichment (0.93) and moderate tractability — a reasonable inhibition candidate.",ELAVL1
masked,69,12,CX801,inhibit,low,"Balanced novel candidate with good selectivity, window (0.75) and moderate dependency; worth pursuing but low tractability requires a chemistry effort.",PDCL3
masked,69,13,CX257,inhibit,low,Has existing chemistry and moderate tractability (0.80) with good selectivity and enrichment; low dependency (0.21) is a concern but druggability keeps it in contention.,TEAD1
masked,69,14,CX735,inhibit,low,"Good tumor specificity and excellent window (0.91) with moderate dependency; a safe-profile novel candidate, though zero tumor-enrichment score is a red flag to investigate.",GPR61
masked,69,15,CX426,inhibit,low,PTEN synthetic-lethal target with very high dependency (0.93); mechanistically attractive for PTEN-null GBM but low tractability means it is a longer-term inhibition prospect.,FERMT2
masked,70,1,CX759,inhibit,high,"Approved-drug kinase with perfect tumor specificity (1.00), excellent selectivity vs pan-essential (0.93) and top tractability (1.00) makes it a directly actionable, well-windowed target.",PDGFRA
masked,70,2,CX883,inhibit,high,"Approved-drug kinase with near-best selectivity (0.97) and full tractability (1.00), combining an existing chemical starting point with a clean pan-essential profile.",MET
masked,70,3,CX793,inhibit,high,"MTAP-deletion synthetic-lethal target with strong dependency (0.77) and full tractability (1.00), a validated GBM-relevant vulnerability, though its low window (0.27) needs careful margin work.",JUN
masked,70,4,CX657,inhibit,medium,"Druggable kinase (tract 1.00) with RB1 synthetic-lethality, high dependency and excellent window (0.79), giving a mechanistically coherent inhibitor path despite modest selectivity.",CDK2
masked,70,5,CX749,inhibit,medium,"Approved-drug enzyme with strong selectivity (0.88) and full tractability, offering an inhibitable, repurposable starting point despite only moderate dependency.",EGLN1
masked,70,6,CX254,inhibit,medium,"CDKN2B/NF1 synthetic-lethal candidate with good dependency (0.71), high tumor enrichment (0.89) and workable tractability (0.80), a strong novel target if an inhibitor MoA can be established.",ITGB5
masked,70,7,CX965,unknown,medium,"Top composite with outstanding tumor enrichment (0.99) and window (0.95) plus CDKN2A/B synthetic-lethality, though the no-inhibitor-MoA flag makes the actionable modality uncertain.",KIF2C
masked,70,8,CX496,inhibit,medium,"Fully tractable enzyme (1.00) with strong selectivity (0.80) and excellent window (0.94), a clean druggable target whose main weakness is low dependency (0.34).",AMY2A
masked,70,9,CX177,inhibit,low,Druggable enzyme (tract 1.00) with good selectivity (0.80) and tumor specificity (0.88); an inhibitor path is plausible but the very low window (0.15) is a real liability.,CDC25B
masked,70,10,CX318,unknown,medium,"High dependency (0.90) with reasonable tractability (0.80) and a clean profile lacking obvious safety flags, making it a solid novel candidate pending MoA definition.",VRK1
masked,70,11,CX415,inhibit,low,"Best-balanced novel candidate across dependency, selectivity, SL (0.72), tumor enrichment and window, but tractability of 0.00 makes small-molecule access the key obstacle.",C3orf38
masked,70,12,CX947,inhibit,low,"Excellent tumor specificity (0.87), enrichment (0.99) and window (0.96) with CDKN2A/B synthetic-lethality, an attractive biology target limited by zero current tractability.",KIF18B
masked,70,13,CX648,inhibit,low,"RB1 synthetic-lethal with strong selectivity (0.87) and SL score (0.62) and good window, a mechanistically appealing target held back by tractability of 0.00.",E2F3
masked,70,14,CX257,inhibit,low,"Good selectivity (0.83) and tractability (0.80) give a druggable handle, though modest dependency (0.21) tempers enthusiasm.",TEAD1
masked,70,15,CX786,unknown,low,"Balanced novel profile with strong tumor enrichment (0.93) and specificity (0.85) plus partial tractability (0.55), a reasonable exploratory target.",ELAVL1
masked,71,1,CX759,inhibit,high,"Approved-drug kinase with perfect tractability (1.0), top selectivity (0.93) and tumor specificity (1.0), giving a clean, immediately druggable inhibition target.",PDGFRA
masked,71,2,CX883,inhibit,high,"Approved-drug kinase with near-perfect selectivity (0.97), full tractability, and a positive therapeutic window, offering a repurposing-ready inhibition candidate.",MET
masked,71,3,CX793,inhibit,high,"MTAP-deletion synthetic-lethal target with high dependency (0.77) and full tractability, the classic PRMT5/MAT2A-type window that GBM's frequent MTAP loss makes attractive despite a narrow raw safety score.",JUN
masked,71,4,CX254,inhibit,medium,"Strong CDKN2B/NF1 synthetic-lethality (SL 0.54) with good dependency, selectivity and tumor enrichment plus reasonable tractability (0.80), fitting common GBM lesions.",ITGB5
masked,71,5,CX657,inhibit,medium,"RB1-synthetic-lethal kinase with full tractability, high dependency and a solid window; the common-essential flag warrants care but the selective RB1 context and existing chemistry make it actionable.",CDK2
masked,71,6,CX749,inhibit,medium,"Approved-drug enzyme with high selectivity (0.88) and full tractability, a low-risk repurposing enzyme-inhibitor lead despite modest dependency.",EGLN1
masked,71,7,CX318,inhibit,medium,Very high dependency (0.90) with decent tractability (0.80) and a positive window; the strong essentiality signal makes it worth medicinal-chemistry investment even though it is novel.,VRK1
masked,71,8,CX496,inhibit,medium,"Tractable enzyme (1.0) with excellent window (0.94), high selectivity and tumor specificity, offering a druggable, safe scaffold though the low dependency and zero tumor-enrichment temper enthusiasm.",AMY2A
masked,71,9,CX177,inhibit,low,Fully tractable enzyme with good selectivity and tumor specificity; the very narrow window (0.15) is a liability but enzyme druggability keeps it in contention.,CDC25B
masked,71,10,CX426,inhibit,medium,"PTEN synthetic-lethal target with very high dependency (0.93) matching a frequent GBM lesion, though modest tractability (0.25) means chemistry risk.",FERMT2
masked,71,11,CX870,inhibit,low,"PTEN synthetic-lethality with high dependency (0.89) and good selectivity, a mechanistically appealing context-specific target that needs a tractability solution (0.0).",RPP25L
masked,71,12,CX415,degrade,medium,"Best-in-list synthetic-lethality (SL 0.72) against CDKN2A/CDKN2B with excellent selectivity, window and tumor enrichment; zero tractability means it needs a degrader or novel-chemistry approach.",C3orf38
masked,71,13,CX947,degrade,medium,"CDKN2A/CDKN2B synthetic-lethal with the best safety window (0.96), high tumor specificity and enrichment; undruggable by inhibitors (tract 0.0) so a degrader strategy is warranted.",KIF18B
masked,71,14,CX648,degrade,low,RB1 synthetic-lethal with strong SL (0.62) and selectivity and a good window; zero small-molecule tractability points to a targeted-degradation modality.,E2F3
masked,71,15,CX985,inhibit,medium,"PTEN synthetic-lethal kinase with full tractability and existing chemistry, a druggable context-dependent lead despite modest dependency and common-essential caution.",CDK7
masked,72,1,CX759,inhibit,high,"Approved-drug kinase with perfect tractability (1.00), top tumor specificity (1.00), strong selectivity (0.93) and a positive therapeutic window (0.63) — an immediately actionable, well-behaved inhibitor target.",PDGFRA
masked,72,2,CX883,inhibit,high,"Approved-drug kinase with near-perfect selectivity (0.97), full tractability (1.00) and solid tumor specificity/enrichment, giving a druggable directly-inhibitable target with a workable window.",MET
masked,72,3,CX793,inhibit,medium,"MTAP-deletion synthetic-lethal (the PRMT5/MAT2A axis common in GBM) with high dependency (0.77) and full tractability (1.00), though the very low window (0.27) tempers enthusiasm.",JUN
masked,72,4,CX657,inhibit,medium,"RB1 synthetic-lethal kinase with fully tractable chemistry (1.00), high dependency (0.75), maximal tumor enrichment (0.99) and a good window (0.79), an actionable inhibitor despite modest selectivity.",CDK2
masked,72,5,CX254,inhibit,medium,"CDKN2B/NF1 synthetic-lethal with balanced dependency (0.71), high SL (0.54) and enrichment (0.89) plus reasonable tractability (0.80), a strong novel inhibitor lead once an MoA is developed.",ITGB5
masked,72,6,CX415,inhibit,medium,"Best overall SL evidence (0.72) against CDKN2A/CDKN2B with high dependency, selectivity, specificity, enrichment and window — biologically the most compelling profile, but tract=0.00 makes it a chemistry-development bet.",C3orf38
masked,72,7,CX749,inhibit,medium,"Approved-drug enzyme with high selectivity (0.88) and full tractability (1.00) and clean tumor specificity, an easily-actionable repurposing candidate despite modest dependency (0.47).",EGLN1
masked,72,8,CX947,inhibit,medium,"CDKN2A/CDKN2B synthetic-lethal with excellent tumor specificity (0.87), maximal enrichment (0.99) and near-perfect window (0.96), a very safe novel target limited only by tract=0.00.",KIF18B
masked,72,9,CX318,inhibit,medium,"High dependency (0.90) novel target with a positive window (0.73) and decent tractability (0.80), a clean if unremarkable inhibitor candidate lacking SL enrichment.",VRK1
masked,72,10,CX786,inhibit,medium,"Novel target with good tumor specificity (0.85), selectivity (0.82) and high enrichment (0.93) and some tractability (0.55), a reasonable well-rounded inhibitor lead.",ELAVL1
masked,72,11,CX648,inhibit,medium,"RB1 synthetic-lethal with strong SL (0.62), high selectivity (0.87) and good specificity/window, mechanistically attractive though tract=0.00 requires new chemistry.",E2F3
masked,72,12,CX698,inhibit,low,"Novel target with high selectivity (0.90), enrichment (0.98) and an excellent window (0.96), a very safe profile whose main gap is tractability (0.00).",ERCC6L
masked,72,13,CX875,inhibit,low,"Second MTAP-deletion synthetic-lethal candidate with good enrichment (0.93) and window (0.70), reinforcing a validated GBM vulnerability class despite low dependency/tract.",RPL26L1
masked,72,14,CX167,inhibit,low,"PDGFRA-amplification synthetic-lethal (a defined GBM subtype driver) with high enrichment (0.94) and good specificity (0.81), a subtype-targeted inhibitor worth developing.",SLC35B2
masked,72,15,CX801,inhibit,low,"Novel target with balanced selectivity (0.77), specificity (0.65) and a solid window (0.75), a safe mid-tier inhibitor candidate pending chemistry.",PDCL3
masked,73,1,CX759,inhibit,high,"Approved-drug kinase with perfect tumor specificity (1.00), maximal tractability, strong selectivity (0.93) and good therapeutic window — an immediately actionable inhibitor target.",PDGFRA
masked,73,2,CX883,inhibit,high,"Approved-drug kinase with near-perfect selectivity (0.97), full tractability, and solid tumor enrichment and window, offering a clean directional inhibition strategy.",MET
masked,73,3,CX415,inhibit,medium,"Best-in-list synthetic lethality (0.72) with CDKN2A/B loss plus strong dependency, selectivity, tumor enrichment and window — biologically the most compelling GBM lesion-matched target despite needing chemistry.",C3orf38
masked,73,4,CX254,inhibit,medium,"Strong SL (0.54) with CDKN2B/NF1 GBM lesions, good dependency and tumor enrichment with reasonable tractability, making it a well-rounded precision target.",ITGB5
masked,73,5,CX793,inhibit,medium,"MTAP-deletion synthetic lethality (a validated GBM-relevant vulnerability) combined with high dependency and full tractability, though the very poor window (0.27) needs mitigation.",JUN
masked,73,6,CX657,inhibit,medium,"RB1-SL kinase with full tractability, high dependency and top tumor enrichment/window; the low selectivity and common-essential flag temper but do not eliminate its appeal.",CDK2
masked,73,7,CX947,inhibit,medium,"CDKN2A/B synthetic lethality with excellent tumor specificity (0.87), enrichment (0.99) and near-perfect window (0.96); zero tractability is the key hurdle to overcome.",KIF18B
masked,73,8,CX749,inhibit,medium,"Approved-drug enzyme with high selectivity (0.88) and full tractability offering a directional inhibition path, though modest dependency (0.47) limits confidence.",EGLN1
masked,73,9,CX648,inhibit,medium,RB1 synthetic-lethal target with strong selectivity (0.87) and SL (0.62) and good window; needs de novo chemistry given zero tractability.,E2F3
masked,73,10,CX199,inhibit,low,CDKN2A/B SL (0.66) with excellent tumor specificity (0.92) and enrichment; low selectivity plus common-essential flag warrant caution but the lesion match is attractive.,WDR77
masked,73,11,CX318,inhibit,medium,"High dependency (0.90) and decent tractability (0.80) with a reasonable window, a solid generalist candidate though it lacks a defined SL lesion.",VRK1
masked,73,12,CX786,inhibit,low,"Balanced selectivity (0.82), tumor specificity (0.85) and enrichment (0.93) with moderate tractability, a plausible novel inhibition target lacking obvious red flags.",ELAVL1
masked,73,13,CX875,inhibit,low,"Second MTAP-deletion SL candidate with good selectivity and tumor enrichment, providing a diversification hedge on a validated GBM vulnerability despite low dependency and no chemistry.",RPL26L1
masked,73,14,CX470,inhibit,low,"PTEN synthetic-lethal target with high dependency (0.87), decent selectivity and tumor enrichment; zero tractability is the main gap for this common GBM lesion.",CTDNEP1
masked,73,15,CX167,inhibit,low,"PDGFRA-amplification SL with good selectivity (0.78), tumor specificity and enrichment, matching a recurrent GBM driver amplification despite needing new chemistry.",SLC35B2
masked,74,1,CX759,inhibit,high,"Approved kinase drug with maximal tractability, top-tier selectivity and perfect tumor specificity plus a positive therapeutic window — an immediately actionable, well-characterized inhibitor target.",PDGFRA
masked,74,2,CX883,inhibit,high,"Approved kinase drug with near-perfect selectivity, full tractability and good tumor specificity/window, making it a low-risk high-confidence inhibitor candidate.",MET
masked,74,3,CX793,inhibit,medium,"Strong dependency and full tractability with an MTAP-deletion synthetic-lethal handle (a validated GBM-relevant vulnerability), though the poor window (0.27) warrants careful therapeutic-index work.",JUN
masked,74,4,CX254,inhibit,medium,"Balanced high dependency, good selectivity, strong SL (CDKN2B/NF1) and tumor enrichment with druggable chemistry; a compelling novel target needing an inhibitor MoA to be defined.",ITGB5
masked,74,5,CX657,inhibit,medium,"Highly tractable kinase with strong dependency, RB1 synthetic-lethality and top tumor enrichment/window; low selectivity (common-essential) is the caveat to manage.",CDK2
masked,74,6,CX318,inhibit,medium,"Very high dependency (0.90) with good selectivity, decent tractability and a positive window — a clean novel dependency worth pursuing once an inhibitor strategy is established.",VRK1
masked,74,7,CX786,inhibit,medium,"Good selectivity, strong tumor specificity and enrichment with moderate tractability, representing a reasonably clean novel target for inhibitor development.",ELAVL1
masked,74,8,CX749,inhibit,medium,Approved enzyme drug with high selectivity and full tractability; lower dependency tempers enthusiasm but repurposing lowers development risk substantially.,EGLN1
masked,74,9,CX177,inhibit,low,Fully tractable enzyme with good selectivity and strong tumor specificity; the very poor window (0.15) is a significant liability but the enzyme class is druggable.,CDC25B
masked,74,10,CX562,inhibit,medium,"Enzyme with excellent window (0.90), strong tumor enrichment and specificity plus moderate tractability — a favorable-safety novel candidate if potency can be achieved.",BRCA1
masked,74,11,CX801,inhibit,low,"Balanced selectivity, tumor specificity, enrichment and a solid window make this a clean-profile novel dependency, limited mainly by weak tractability.",PDCL3
masked,74,12,CX243,inhibit,low,Approved kinase drug with strong selectivity and tumor specificity; nominated with reservation because the near-zero window and flagged CNS-safety-risk cap its usable therapeutic index.,FGFR1
masked,74,13,CX496,inhibit,low,"Fully tractable enzyme with strong window and specificity; low dependency and zero tumor enrichment limit it, but the druggable class and safety profile keep it in contention.",AMY2A
masked,74,14,CX426,inhibit,low,"Very high dependency (0.93) with PTEN synthetic-lethality relevant to GBM, though weak tractability (0.25) and modest window make it a chemistry-dependent bet.",FERMT2
masked,74,15,CX257,inhibit,low,"High selectivity, good tumor enrichment and decent tractability give a reasonable inhibitor-development starting point despite low intrinsic dependency.",TEAD1
masked,75,1,CX759,inhibit,high,"Approved-drug kinase with perfect tumor-specificity, perfect tractability, high selectivity and strong tumor enrichment gives an immediately actionable, druggable inhibition target.",PDGFRA
masked,75,2,CX883,inhibit,high,"Approved-drug kinase with near-perfect selectivity (0.97), perfect tractability and solid tumor specificity/window make it a low-risk, high-quality inhibition candidate.",MET
masked,75,3,CX415,inhibit,medium,"Top synthetic-lethality score (0.72) against CDKN2A/B loss with excellent selectivity, tumor specificity, enrichment and window, marking a mechanistically compelling GBM-tailored target despite needing chemistry development.",C3orf38
masked,75,4,CX254,inhibit,medium,Strong dependency plus high SL (0.54) against CDKN2B/NF1 lesions common in GBM with good selectivity and enrichment gives a biologically rational vulnerability.,ITGB5
