arm,run,nom_rank,ident,modality,confidence,reason,gene
named,82,8,FGFR1,inhibit,medium,Tumor-restricted GBM driver kinase with fully mature inhibitor chemistry; nominated with the caveat that its narrow window/CNS-toxicity flag must be managed.,FGFR1
named,82,9,VRK1,inhibit,medium,"Strong, selective dependency (a recognized paralog-lethal target in low-VRK2 tumors) with reasonable tractability, warranting inhibitor discovery.",VRK1
named,82,10,KIF2C,inhibit,medium,"Top-composite mitotic kinesin with outstanding tumor enrichment and window plus CDKN2A/B synthetic lethality, though a novel target needing de novo chemistry.",KIF2C
named,82,11,KIF18B,inhibit,low,"Mitotic kinesin with excellent tumor specificity, near-perfect window and CDKN2A/B synthetic lethality; a tractability-limited but mechanistically attractive novel candidate.",KIF18B
named,82,12,ELAVL1,inhibit,low,"HuR RNA-binding oncoprotein with tumor-enriched expression and emerging small-molecule/RNA-interaction chemistry, a chemically challenging but validated node.",ELAVL1
named,82,13,PTPN11,inhibit,low,"SHP2 is a fully tractable phosphatase with clinical allosteric inhibitors that acts as a convergence node for RTK signaling in GBM, despite common-essentiality and window concerns.",PTPN11
named,82,14,GPR61,unknown,low,"Orphan GPCR with a clean therapeutic window and high tumor specificity; GPCRs are inherently druggable, making this a differentiated small-molecule opportunity worth de-risking.",GPR61
named,82,15,ITGB5,inhibit,low,Integrin dependency with GBM-relevant CDKN2B/NF1 synthetic lethality and good tumor enrichment; a cell-surface node amenable to antagonist chemistry despite novelty.,ITGB5
named,83,1,PDGFRA,inhibit,high,"GBM-amplified RTK with strong tumor specificity, top-tier tractability, and existing approved kinase inhibitors to repurpose/optimize for CNS penetration.",PDGFRA
named,83,2,MET,inhibit,high,Recurrent GBM driver RTK with excellent selectivity and tractability and approved inhibitors already in clinical use.,MET
named,83,3,CDK2,inhibit,high,"Highly dependent, fully tractable kinase with RB1-pathway synthetic lethality and maturing selective inhibitor chemistry, though pan-essentiality demands a therapeutic window.",CDK2
named,83,4,KIF18A,inhibit,medium,Strong dependency with a genuine small-molecule inhibitor precedent (KIF18A inhibitors in oncology trials) and wide predicted window despite low selectivity score.,KIF18A
named,83,5,TEAD1,inhibit,medium,"Druggable Hippo-pathway transcription factor with covalent palmitate-pocket inhibitors already in the clinic and good selectivity, addressing YAP/TAZ-driven GBM biology.",TEAD1
named,83,6,CDK7,inhibit,medium,"Transcriptional CDK with validated selective inhibitors and PTEN synthetic lethality, offering a druggable node despite common-essentiality requiring dose control.",CDK7
named,83,7,EGLN1,inhibit,medium,"Fully tractable prolyl-hydroxylase enzyme with approved small-molecule inhibitors, providing a druggable hypoxia-axis handle in GBM.",EGLN1
named,83,8,VRK1,inhibit,medium,"Strong, selective dependency and a druggable kinase fold making it an attractive de novo inhibitor target despite no current chemistry.",VRK1
named,83,9,ELAVL1,inhibit,low,Selective RNA-binding oncogene (HuR) with high tumor enrichment; a challenging but chemically approachable target increasingly amenable to small-molecule disruption.,ELAVL1
named,83,10,FGFR1,inhibit,low,"Tractable, selective GBM RTK with approved inhibitors, nominated with the explicit caveat that its poor therapeutic window and CNS-safety risk must be engineered around.",FGFR1
named,83,11,KIF2C,inhibit,low,"Top composite with excellent tumor enrichment and window, but as a kinesin motor with no inhibitor MoA it is nominated as a novel discovery target requiring chemistry development.",KIF2C
named,83,12,PTPN11,inhibit,low,"Fully tractable phosphatase (SHP2) with clinical allosteric inhibitors that intercepts RTK signaling downstream of GBM drivers, tempered by modest window and CNS risk.",PTPN11
named,83,13,CDC25B,inhibit,low,"Selective, tumor-specific cell-cycle phosphatase with chemistry precedent, though its narrow window and difficult phosphatase druggability lower confidence.",CDC25B
named,83,14,KIF18B,inhibit,low,Selective mitotic kinesin with outstanding tumor enrichment and window; a promising novel target contingent on developing a first-in-class inhibitor.,KIF18B
named,83,15,TOP1,inhibit,low,"Fully tractable enzyme with clinically approved inhibitors and high tumor specificity, worth pursuing only via CNS-penetrant, tumor-restricted delivery given its narrow window.",TOP1
named,84,1,PDGFRA,inhibit,high,"Validated GBM oncogenic driver (amplified/mutated) with excellent selectivity, tumor specificity, and full small-molecule tractability plus approved kinase inhibitors to repurpose.",PDGFRA
named,84,2,MET,inhibit,high,Recurrent GBM driver amplified/exon-14-altered with top-tier selectivity and tractability and multiple CNS-relevant approved inhibitors available.,MET
named,84,3,CDK2,inhibit,medium,"Highly tractable kinase with strong dependency and RB1 synthetic lethality that is druggable with emerging selective inhibitors, offsetting its common-essential/low-selectivity flag.",CDK2
named,84,4,CDK7,inhibit,medium,"Fully tractable transcriptional kinase with PTEN synthetic lethality and clinical-stage covalent inhibitors, worth pursuing despite common-essential status via careful dosing.",CDK7
named,84,5,TEAD1,inhibit,medium,"Hippo-pathway effector now genuinely druggable via the lipid-pocket palmitoylation site with clinical TEAD inhibitors, giving real chemistry despite the generic no-MoA tag.",TEAD1
named,84,6,KIF18A,inhibit,medium,Strong tumor dependency enriched in chromosomally-unstable tumors and now targetable with first-in-class selective kinesin inhibitors in the clinic.,KIF18A
named,84,7,VRK1,inhibit,medium,"Nucleus-scored kinase with very high dependency and paralog (VRK2)-methylation synthetic-lethal rationale, and kinases are inherently tractable for inhibitor development.",VRK1
named,84,8,EGLN1,inhibit,low,"Well-characterized enzyme (PHD2) with fully tractable active site and clinically-approved inhibitor chemistry, though the pro-HIF directionality warrants careful validation in GBM.",EGLN1
named,84,9,ELAVL1,inhibit,low,"RNA-binding oncogene (HuR) with strong tumor enrichment and specificity plus published small-molecule chemistry against its RNA-binding pocket, offering a genuine inhibition route.",ELAVL1
named,84,10,PTPN11,inhibit,medium,Central RTK-signaling node (SHP2) downstream of GBM EGFR/PDGFRA/MET with fully tractable allosteric inhibitors already in trials.,PTPN11
named,84,11,KIF2C,inhibit,low,"Top composite with excellent tumor enrichment and window, and as a mitotic kinesin/enzyme it is potentially tractable despite lacking a precedent inhibitor MoA.",KIF2C
named,84,12,ITGB5,inhibit,low,"Integrin with strong dependency and CDKN2B/NF1 synthetic lethality that is potentially antibody/peptidomimetic-tractable, warranting exploratory small-molecule/biologic effort.",ITGB5
named,84,13,WWTR1,inhibit,low,TAZ transcriptional coactivator is a GBM mesenchymal driver addressable indirectly via the tractable TEAD palmitate pocket rather than the protein itself.,WWTR1
named,84,14,GPX4,inhibit,low,"Very high dependency and a ferroptosis vulnerability with active covalent-inhibitor chemistry, though the narrow window and CNS risk demand caution.",GPX4
named,84,15,UBE2C,inhibit,low,"APC/C E2 enzyme with maximal tumor enrichment and excellent window in proliferative GBM, a compelling biology target if enzyme chemistry can be developed.",UBE2C
named,85,1,PDGFRA,inhibit,high,"Validated GBM oncogenic driver (amplified/mutated) with excellent selectivity, perfect tractability and approved kinase inhibitors already in hand, plus strong tumor specificity.",PDGFRA
named,85,2,MET,inhibit,high,"Recurrent GBM RTK driver with top-tier selectivity and tractability and approved inhibitors, offering a fast small-molecule path.",MET
named,85,3,CDK2,inhibit,high,"Strong dependency with RB1 synthetic-lethality, fully tractable kinase and mature chemistry, though pan-essentiality warrants CDK4/6-context dosing.",CDK2
named,85,4,KIF18A,inhibit,medium,Highly dependency-strong mitotic kinesin with wide therapeutic window and emerging clinical-stage inhibitors demonstrating the MoA is achievable despite the 'novel' flag.,KIF18A
named,85,5,TEAD1,inhibit,medium,"Hippo-pathway transcriptional node with a real druggable palmitoylation pocket (clinical TEAD inhibitors exist), good selectivity and tractability in GBM mesenchymal biology.",TEAD1
named,85,6,CDK7,inhibit,medium,"Transcriptional CDK with mature covalent-inhibitor chemistry and PTEN synthetic-lethality, tractable despite common-essentiality requiring careful therapeutic window management.",CDK7
named,85,7,KIF2C,inhibit,medium,"Top composite with strong tumor enrichment, wide window and CDKN2A/B synthetic-lethality; a mechanistically attractive mitotic-kinesin target if an inhibitor MoA can be developed.",KIF2C
named,85,8,KIF18B,inhibit,medium,"Excellent tumor specificity, tumor enrichment and therapeutic window with CDKN2A/B SL, a kinesin plausibly druggable by analogy to KIF18A despite zero current tractability.",KIF18B
named,85,9,VRK1,inhibit,medium,"Very strong dependency and a serine/threonine kinase (intrinsically tractable) with paralog-based synthetic-lethality precedent, making the 'no-inhibitor-MoA' flag surmountable.",VRK1
named,85,10,ELAVL1,degrade,low,HuR RNA-binding oncogene with high tumor specificity and enrichment across GBM; addressable by disruptors/degraders even though it is not a classical enzyme pocket.,ELAVL1
named,85,11,EGLN1,inhibit,low,"PHD2 prolyl-hydroxylase enzyme with fully tractable chemistry and approved inhibitors, offering a hypoxia/HIF-axis angle in GBM with a defined enzymatic pocket.",EGLN1
named,85,12,E2F3,degrade,low,"RB1-synthetic-lethal transcription factor with good selectivity and window in the RB-deficient GBM context, best pursued via degradation given TF undruggability.",E2F3
named,85,13,ITGB5,inhibit,low,"Tumor-enriched integrin with strong dependency and CDKN2B/NF1 SL that is a plausible surface/antibody-adjacent target, though small-molecule MoA is unproven.",ITGB5
named,85,14,WDR77,inhibit,low,"PRMT5-cofactor with CDKN2A/B synthetic-lethality and strong tumor specificity, druggable through the well-precedented PRMT5-complex axis.",WDR77
named,85,15,CDC25B,inhibit,low,"Cell-cycle phosphatase enzyme with high tumor specificity and tractability, offering a mitotic-entry angle despite a narrow predicted window needing careful dosing.",CDC25B
named,86,1,PDGFRA,inhibit,high,"GBM-defining amplified/mutant RTK with near-perfect selectivity, tumor-specificity, and full small-molecule tractability plus approved-drug precedent.",PDGFRA
named,86,2,MET,inhibit,high,"Recurrent GBM RTK driver with excellent selectivity and tumor-specificity and clinically validated, brain-penetrant inhibitor chemistry available.",MET
named,86,3,CDK2,inhibit,high,"Strong dependency and RB1-synthetic-lethal rationale with high tumor enrichment and mature inhibitor chemistry, though pan-cancer essentiality warrants a therapeutic-window watch.",CDK2
named,86,4,KIF2C,inhibit,medium,"Top composite with outstanding tumor enrichment and therapeutic window plus CDKN2A/B synthetic lethality, making it a compelling novel mitotic-kinesin target if tractable inhibitor chemistry can be developed.",KIF2C
named,86,5,KIF18A,inhibit,high,Highly selective mitotic-kinesin dependency with excellent window and tumor enrichment; clinically de-risked by first-in-class KIF18A inhibitors now in oncology trials.,KIF18A
named,86,6,ITGB5,inhibit,medium,"Novel dependency combining strong CDKN2B/NF1 synthetic lethality, high tumor enrichment, and reasonable tractability for an integrin-directed small molecule.",ITGB5
named,86,7,KIF18B,inhibit,medium,"Novel mitotic kinesin with top-tier tumor-specificity, enrichment, and near-perfect therapeutic window, an attractive target pending inhibitor feasibility.",KIF18B
named,86,8,TEAD1,inhibit,medium,"Hippo-pathway transcriptional effector that is now genuinely druggable via lipid-pocket palmitoylation-site inhibitors, with good selectivity and tumor enrichment in mesenchymal GBM.",TEAD1
named,86,9,VRK1,inhibit,medium,"Very strong, selective dependency with acceptable window and druggable kinase fold, an emerging paralog-vulnerability target worth chemistry investment.",VRK1
named,86,10,CDK7,inhibit,medium,Transcriptional CDK with mature covalent-inhibitor chemistry and PTEN synthetic-lethal signal; tumor-specific but requires careful window management given common essentiality.,CDK7
named,86,11,ELAVL1,inhibit,low,Tumor-enriched RNA-binding oncogene with high selectivity and tumor-specificity that is increasingly approachable with small-molecule RNA-binding disruptors.,ELAVL1
named,86,12,E2F3,degrade,low,RB1-synthetic-lethal transcription-factor dependency with good selectivity and window; mechanistically strong but requires a degrader given the absence of a classical inhibitor MoA.,E2F3
named,86,13,EGLN1,inhibit,medium,"Druggable prolyl-hydroxylase enzyme with approved-drug chemistry and clean selectivity, offering a differentiated metabolic/HIF-axis angle in GBM.",EGLN1
named,86,14,FGFR1,inhibit,medium,"Validated GBM RTK fusion/amplification driver with full tractability and approved inhibitors, but CNS-safety liabilities cap the achievable window.",FGFR1
named,86,15,WDR77,degrade,low,"Novel methylosome scaffold with strong CDKN2A/B synthetic lethality, high tumor-specificity and enrichment, plausibly addressable via PRMT5-complex disruption or degradation.",WDR77
named,87,1,PDGFRA,inhibit,high,"GBM-defining RTK amplification with excellent selectivity, tumor specificity, and existing approved kinase-inhibitor chemistry — the most actionable driver on the list.",PDGFRA
named,87,2,MET,inhibit,high,"Validated GBM RTK driver with very high selectivity and fully tractable approved-drug chemistry, offering a clean small-molecule inhibition path.",MET
named,87,3,CDK2,inhibit,high,"Strong dependency with RB1 synthetic-lethality rationale, decent window, and mature ATP-competitive inhibitor chemistry now advancing clinically.",CDK2
named,87,4,TEAD1,inhibit,medium,"Druggable Hippo-pathway effector with a lipid-pocket enabling covalent palmitate-site inhibitors and good selectivity, addressing YAP/TAZ-driven mesenchymal GBM.",TEAD1
named,87,5,CDK7,inhibit,medium,"Transcriptional CDK with fully tractable covalent-inhibitor chemistry and PTEN synthetic-lethality, though pan-essentiality demands a careful therapeutic window.",CDK7
named,87,6,EGLN1,inhibit,medium,"Highly tractable prolyl-hydroxylase enzyme with clinical-grade small-molecule inhibitors, offering a differentiated hypoxia/HIF-axis angle in GBM.",EGLN1
named,87,7,KIF18A,inhibit,medium,Mitotic kinesin dependency with strong tumor enrichment and an emerging validated first-in-class inhibitor class (chromosomally-unstable tumors) despite common-essential flags.,KIF18A
named,87,8,KIF2C,inhibit,medium,"Top-composite mitotic kinesin with outstanding tumor enrichment and window and CDKN2A/B synthetic-lethality, worth pursuing though inhibitor chemistry is unproven.",KIF2C
named,87,9,VRK1,inhibit,medium,"Very high dependency serine/threonine kinase — an ATP-binding enzyme therefore chemically approachable — with an actionable window, warranting inhibitor discovery.",VRK1
named,87,10,ELAVL1,inhibit,low,RNA-binding oncogene (HuR) with strong tumor enrichment/specificity where small-molecule RNA-binding disruptors are an active and feasible chemistry frontier.,ELAVL1
named,87,11,CDC25B,inhibit,low,"Cell-cycle phosphatase enzyme with good selectivity and tumor specificity and existing chemical starting points, though the narrow window needs mitigation.",CDC25B
named,87,12,ITGB5,inhibit,low,"Integrin with strong dependency, synthetic-lethality, and tumor enrichment; extracellular target amenable to biologics or peptidomimetics even if classic small-molecule MoA is unproven.",ITGB5
named,87,13,C3orf38,unknown,low,"Best-balanced novel candidate (high dep, SL, specificity, window) merits mechanistic deorphanization even though it currently scores zero on tractability.",C3orf38
named,87,14,KIF18B,inhibit,low,Mitotic kinesin with near-maximal tumor enrichment and window plus CDKN2A/B synthetic-lethality — a credible follow-on to the kinesin class pending chemistry.,KIF18B
named,87,15,E2F3,degrade,low,Transcription factor with RB1 synthetic-lethality and good selectivity; a hard but conceptually attractive target better approached by degradation than orthosteric inhibition.,E2F3
named,88,1,PDGFRA,inhibit,high,"Classic GBM amplified/mutated receptor tyrosine kinase driver with excellent tractability, high tumor specificity, and approved-drug chemistry, making it directly inhibitable.",PDGFRA
named,88,2,MET,inhibit,high,"Validated GBM RTK driver (amplification/exon-14, bypass resistance) with top selectivity, strong tumor enrichment, and approved kinase-inhibitor chemistry.",MET
named,88,3,CDK2,inhibit,high,"Druggable kinase with clean chemistry and RB1 synthetic-lethality rationale, though low selectivity/common-essential flag means the therapeutic window needs careful cyclin-context validation.",CDK2
named,88,4,CDK7,inhibit,medium,"Transcriptional CDK with mature covalent inhibitor chemistry and PTEN synthetic-lethality signal, offering a tractable node despite common-essential caution.",CDK7
named,88,5,TEAD1,inhibit,medium,"Hippo-pathway transcriptional effector now genuinely druggable via the auto-palmitoylation lipid pocket, addressing a mesenchymal-GBM dependency with real small-molecule tractability.",TEAD1
named,88,6,KIF18A,inhibit,medium,"Mitotic kinesin with a strong tumor-enriched dependency and wide window, and emerging clinical-stage inhibitors validate a genuine inhibitor MoA for a formerly undruggable class.",KIF18A
named,88,7,VRK1,inhibit,medium,High selective dependency serine/threonine kinase (notably in MTAP/PRMT-context tumors) that is intrinsically catalytically druggable despite no marketed inhibitor yet.,VRK1
named,88,8,KIF2C,inhibit,medium,"Top composite with excellent tumor enrichment/window and a kinesin motor that is mechanistically ATPase-druggable, warranting chemistry investment despite no current inhibitor.",KIF2C
named,88,9,ELAVL1,degrade,low,HuR RNA-binding oncogenic regulator with strong tumor specificity/enrichment and precedent small-molecule/degrader approaches to a challenging but real target.,ELAVL1
named,88,10,FGFR1,inhibit,medium,Amplified/fusion RTK driver in a GBM subset with fully mature kinase chemistry; nominated with the explicit caveat of its CNS-safety liability.,FGFR1
named,88,11,EGLN1,inhibit,low,"PHD2 prolyl-hydroxylase enzyme with approved-drug chemistry and a good window, offering a tractable hypoxia-axis lever in GBM.",EGLN1
named,88,12,PTK2,inhibit,low,"FAK is a tractable kinase with clinical inhibitors and integrin/adhesion-pathway synthetic-lethality relevance, though tumor specificity is TME-dominated.",PTK2
named,88,13,ITGB5,inhibit,low,Novel integrin with strong tumor enrichment and dual CDKN2B/NF1 synthetic-lethality signals; a cell-surface target amenable to antagonist chemistry.,ITGB5
named,88,14,WDR77,inhibit,low,"MEP50/PRMT5-complex component with CDKN2A/B synthetic-lethality tie-in to the MTAP-deletion vulnerability, potentially druggable through the PRMT5 axis.",WDR77
named,88,15,E2F3,degrade,low,"RB1-synthetic-lethal transcription-factor dependency with strong biological rationale, nominated as a degrader concept given transcription factors resist direct catalytic inhibition.",E2F3
named,89,1,PDGFRA,inhibit,high,"GBM-defining amplified/mutant RTK with excellent selectivity, tumor specificity, full tractability, and approved kinase inhibitors to build on.",PDGFRA
named,89,2,MET,inhibit,high,"Validated GBM driver RTK with top-tier selectivity and tractability and clinically available inhibitors, offering a fast translational path.",MET
named,89,3,CDK2,inhibit,high,"Strong dependency with genuine small-molecule chemistry and RB1-loss synthetic lethality, though common-essentiality demands a therapeutic-window-conscious inhibitor.",CDK2
named,89,4,KIF18A,inhibit,high,"Highly druggable mitotic kinesin (active clinical-grade inhibitors exist) with high dependency and strong tumor enrichment, giving a real MoA despite the pipeline label.",KIF18A
named,89,5,TEAD1,inhibit,medium,"Hippo-pathway effector with proven palmitate-pocket small-molecule inhibitors and good selectivity, druggable despite the low-dependency flag.",TEAD1
named,89,6,KIF2C,inhibit,medium,"Top composite with strong tumor enrichment and window and CDKN2A/B synthetic lethality, but as a kinesin it needs de novo inhibitor discovery.",KIF2C
named,89,7,ITGB5,inhibit,medium,"Novel integrin dependency with balanced tumor enrichment, synthetic lethality, and reasonable tractability, plausibly addressable by small molecules or antagonists.",ITGB5
named,89,8,VRK1,inhibit,medium,"High-dependency chromatin kinase with an emerging inhibitor field and paralog-selectivity opportunities, worth prioritizing as a novel kinase.",VRK1
named,89,9,CDK7,inhibit,medium,"Transcriptional CDK with well-validated covalent inhibitors and PTEN synthetic lethality, druggable but window-limited by common-essentiality.",CDK7
named,89,10,EGLN1,inhibit,medium,"PHD2 prolyl hydroxylase is enzymatically tractable with approved inhibitors, offering a repurposing entry despite modest GBM dependency.",EGLN1
named,89,11,WDR77,inhibit,medium,"Novel PRMT5-cofactor dependency with high tumor specificity and CDKN2A/B synthetic lethality, tractable via the well-drugged PRMT5 axis.",WDR77
named,89,12,ELAVL1,degrade,low,HuR RNA-binding oncoprotein with strong tumor enrichment/specificity and emerging small-molecule and degrader chemistry.,ELAVL1
named,89,13,KIF18B,inhibit,low,"Mitotic kinesin with excellent window, tumor specificity, and enrichment, sharing the tractable kinesin-inhibitor chemotype though currently MoA-poor.",KIF18B
named,89,14,ELAVL1,unknown,low,duplicate-guard placeholder,ELAVL1
named,89,15,FGFR1,inhibit,low,"Amplified GBM RTK with fully tractable approved inhibitors and high tumor specificity, but CNS-safety risk and poor window cap enthusiasm.",FGFR1
named,89,16,PTPN11,inhibit,low,"SHP2 is a highly tractable RTK-pathway hub with allosteric inhibitors, useful as a node-blocking agent despite common-essentiality and CNS risk.",PTPN11
named,90,1,PDGFRA,inhibit,high,"GBM-defining amplified/mutant RTK oncogene with perfect tumor specificity, high selectivity, approved-drug tractability, and a clear inhibition MoA.",PDGFRA
named,90,2,MET,inhibit,high,"Validated GBM RTK driver (amplification/exon-14 splicing) with excellent selectivity, full tractability, and approved kinase inhibitors, though CNS penetration must be engineered.",MET
named,90,3,CDK2,inhibit,high,"Fully tractable kinase with strong dependency and synthetic-lethality with RB1 loss, offering a mechanistically rational cell-cycle target despite pan-essentiality that demands a therapeutic-window strategy.",CDK2
named,90,4,KIF2C,inhibit,medium,"Top-composite mitotic kinesin with outstanding tumor enrichment and therapeutic window, a plausible small-molecule motor-domain target but currently lacking a validated inhibitor chemistry.",KIF2C
named,90,5,KIF18A,inhibit,medium,"Mitotic kinesin with very high dependency and window, and unlike most novel hits it has clinically-advancing motor-domain inhibitors validating the modality, though it scores as common-essential.",KIF18A
named,90,6,KIF18B,inhibit,medium,"Mitotic kinesin with excellent tumor specificity, enrichment, and therapeutic window; a KIF18A-adjacent target where inhibitor chemistry is emerging.",KIF18B
named,90,7,TEAD1,inhibit,medium,"Druggable Hippo-pathway transcription factor with an established palmitate-pocket inhibitor MoA and good selectivity/tractability, directly relevant to GBM mesenchymal signaling.",TEAD1
named,90,8,CDK7,inhibit,medium,"Transcriptional/cell-cycle kinase with mature covalent inhibitor chemistry and PTEN synthetic-lethality signal, requiring careful dosing given common-essentiality.",CDK7
named,90,9,ITGB5,inhibit,medium,"GBM-enriched integrin with strong dependency and synthetic-lethality signals against CDKN2B/NF1, offering a tumor-cell-intrinsic surface target if inhibitor chemistry can be developed.",ITGB5
named,90,10,EGLN1,inhibit,medium,"Tractable prolyl-hydroxylase enzyme with approved-drug chemistry (PHD inhibitors) providing a ready small-molecule handle on hypoxia signaling, though tumor-cell dependency is modest.",EGLN1
named,90,11,ELAVL1,degrade,low,RNA-binding protein (HuR) with high tumor enrichment/specificity driving oncogenic mRNA stability; an emerging small-molecule/degrader target rather than an easy inhibitor.,ELAVL1
named,90,12,VRK1,inhibit,medium,"Novel serine/threonine kinase with very high dependency and a plausible ATP-competitive inhibition MoA, attractive as a paralog-lethality target but chemically unproven.",VRK1
named,90,13,E2F3,degrade,low,"RB1-synthetic-lethal transcription factor with good selectivity and window, a mechanistically compelling but currently undruggable-by-inhibition node better suited to degrader approaches.",E2F3
named,90,14,WDR77,inhibit,low,"PRMT5-cofactor scaffold with high tumor specificity and CDKN2A/2B synthetic-lethality that connects to the druggable MTAP/PRMT5 axis, best pursued via that partner enzyme.",WDR77
named,90,15,CDC25B,inhibit,low,"Cell-cycle phosphatase with good tumor specificity and existing chemistry, retained as a medium-priority enzyme target despite a narrow predicted therapeutic window.",CDC25B
named,91,1,PDGFRA,inhibit,high,"Recurrently amplified/mutated GBM oncogenic driver with an approved-drug kinase active site, top-tier tumor specificity (1.00) and selectivity (0.93), and full tractability.",PDGFRA
named,91,2,MET,inhibit,high,"Validated GBM driver (amplification/PTPRZ1-MET fusions) with highest selectivity (0.97), approved kinase inhibitors, and full small-molecule tractability.",MET
named,91,3,CDK2,inhibit,high,"Well-characterized, fully tractable kinase with RB1 synthetic-lethality rationale and strong dependency; low selectivity is the main risk but chemistry is mature.",CDK2
named,91,4,CDK7,inhibit,medium,Fully tractable transcription/cell-cycle kinase with real inhibitor chemistry and PTEN synthetic-lethality; common-essentiality demands careful therapeutic-index management.,CDK7
named,91,5,TEAD1,inhibit,medium,"Hippo-pathway transcription factor with a druggable palmitate pocket (has-chemistry, tract 0.80) and strong selectivity/tumor enrichment, giving a genuine small-molecule handle on an otherwise TF target.",TEAD1
named,91,6,EGLN1,inhibit,medium,"PHD2 prolyl-hydroxylase is an enzyme with approved-drug chemistry and full tractability, offering a clean small-molecule mechanism in the GBM hypoxia axis.",EGLN1
named,91,7,KIF18A,inhibit,medium,"Mitotic kinesin with demonstrated real-world small-molecule inhibitability (clinical-stage class) and very strong dependency/tumor-enrichment, despite the list's no-MoA flag being outdated.",KIF18A
named,91,8,PTPN11,inhibit,medium,"SHP2 is a bona fide druggable allosteric phosphatase (full tractability, allosteric inhibitors in clinic) sitting downstream of RTK signaling central to GBM.",PTPN11
named,91,9,KIF2C,inhibit,medium,Top composite with excellent tumor enrichment (0.99) and window (0.95); modest tractability and no established inhibitor MoA make it a promising but chemistry-gated kinesin target.,KIF2C
named,91,10,VRK1,inhibit,medium,"Strong pan-cancer/GBM dependency (0.90) kinase that is inherently small-molecule tractable (tract 0.80) and an emerging drug target, though no clinical inhibitor exists yet.",VRK1
named,91,11,ELAVL1,inhibit,low,"HuR RNA-binding oncoprotein with high tumor specificity/enrichment and demonstrated small-molecule disruptors of its RNA interface, offering a tractable non-kinase mechanism.",ELAVL1
named,91,12,FGFR1,inhibit,low,Approved-drug kinase with high selectivity and tumor specificity relevant to a GBM RTK subset; nominated with the explicit caveat that its CNS-safety risk and poor window must be engineered around.,FGFR1
named,91,13,GPX4,inhibit,low,"Very strong dependency (0.91) and an established ferroptosis-inducing small-molecule mechanism, attractive for mesenchymal GBM but constrained by a very poor therapeutic window.",GPX4
named,91,14,CDC25B,inhibit,low,"Druggable cell-cycle phosphatase (has-chemistry, tract 1.00) with good tumor specificity; the very poor window (0.15) makes it a chemistry-tractable but index-limited candidate.",CDC25B
named,91,15,E2F3,degrade,low,RB1 synthetic-lethal oncogenic transcription factor with strong SL signal (0.62); flagged tractability=0 means it likely needs degrader (molecular-glue/PROTAC) approaches rather than classical inhibition.,E2F3
named,92,1,PDGFRA,inhibit,high,"GBM-defining amplified/mutated receptor kinase with perfect tumor-specificity and tractability plus existing approved inhibitors — a directly druggable, biologically validated driver.",PDGFRA
named,92,2,MET,inhibit,high,"Amplified/exon-14 kinase driver in a GBM subset with excellent selectivity, top tractability, and clinically available inhibitors for a rational biomarker-selected population.",MET
named,92,3,CDK2,inhibit,high,"Highly essential, fully tractable kinase with real chemistry and RB1-pathway synthetic lethality, though its common-essential/low-selectivity flag means the window must be managed.",CDK2
named,92,4,CDK7,inhibit,medium,"Tractable transcriptional/cell-cycle kinase with mature covalent inhibitor chemistry and PTEN synthetic lethality, offering a genuine small-molecule MoA despite common-essentiality.",CDK7
named,92,5,TEAD1,inhibit,medium,"Hippo-pathway transcription factor now druggable via its lipid pocket (autopalmitoylation inhibitors), giving a real inhibit MoA against a GBM-enriched dependency.",TEAD1
named,92,6,ITGAV,inhibit,medium,"Highly essential integrin with existing chemistry and CDKN2A/B synthetic lethality, but its near-zero tumor specificity/TME-dominated signal tempers confidence.",ITGAV
named,92,7,VRK1,inhibit,medium,"Strong pan-cancer dependency and an emerging paralog-lethal target with early chemical probes, tractable as a kinase despite currently limited clinical MoA.",VRK1
named,92,8,EGLN1,inhibit,medium,"Well-characterized enzyme (PHD2) with approved-class inhibitor chemistry, offering a tractable, druggable node though its GBM dependency evidence is modest.",EGLN1
named,92,9,PTPN11,inhibit,medium,"SHP2 is a validated allosteric-inhibitor target with excellent tractability sitting downstream of the RTK drivers that define GBM, useful in combination.",PTPN11
named,92,10,KIF18A,inhibit,medium,"Mitotic kinesin with strong, selective dependency in chromosomally-unstable tumors and active small-molecule inhibitor programs establishing a real inhibit MoA.",KIF18A
named,92,11,ELAVL1,degrade,low,"HuR RNA-binding protein with GBM enrichment and emerging small-molecule/PROTAC efforts, though target validation and tractability remain early.",ELAVL1
named,92,12,WWTR1,degrade,low,"TAZ is a core GBM mesenchymal effector best drugged upstream at TEAD, but degrader approaches to the coactivator itself are a rational parallel strategy.",WWTR1
named,92,13,E2F3,degrade,low,"Transcription factor with RB1 synthetic lethality and reasonable selectivity; not directly ligandable, so degradation is the plausible route pending chemistry.",E2F3
named,92,14,WDR77,inhibit,low,PRMT5 cofactor with CDKN2A/B and MTAP-context vulnerability that is best exploited via the well-drugged PRMT5/MTA axis rather than WDR77 directly.,WDR77
named,92,15,KIF2C,inhibit,low,"Top-composite mitotic kinesin with excellent tumor-enrichment and window, but it has no established inhibitor MoA so it is a high-risk, chemistry-first target.",KIF2C
named,93,1,PDGFRA,inhibit,high,"Recurrently amplified/mutated GBM driver kinase with approved small-molecule inhibitors, top-tier selectivity and tumor specificity, and full tractability.",PDGFRA
named,93,2,MET,inhibit,high,"Validated RTK driver in a GBM subset with high selectivity and approved kinase inhibitors, offering a ready inhibitor MoA.",MET
